title,url,is_paid,course_by,skills,cluster_predicted
16,3,0,72,229,4
16,3,0,72,21,5
16,3,0,72,57,5
16,3,0,72,70,5
16,3,0,72,74,5
16,3,0,72,110,5
16,3,0,72,113,5
16,3,0,72,131,5
16,3,0,72,145,5
16,3,0,72,173,4
16,3,0,72,197,4
16,3,0,72,206,4
16,3,0,72,209,4
16,3,0,72,215,4
131,134,0,52,258,4
131,134,0,52,62,5
131,134,0,52,192,4
131,134,0,52,220,4
131,134,0,52,93,5
131,134,0,52,131,5
131,134,0,52,173,4
119,119,0,97,259,4
119,119,0,97,64,5
119,119,0,97,131,5
119,119,0,97,46,5
119,119,0,97,243,4
178,218,0,70,286,1
178,218,0,70,131,2
178,218,0,70,161,1
178,218,0,70,162,1
178,218,0,70,173,1
178,218,0,70,184,1
178,218,0,70,192,1
178,218,0,70,220,1
178,218,0,70,66,2
178,218,0,70,101,2
178,218,0,70,140,2
178,218,0,70,168,1
178,218,0,70,27,2
178,218,0,70,62,2
178,218,0,70,169,1
178,218,0,70,223,1
178,218,0,70,232,1
193,179,0,78,302,1
193,179,0,78,53,2
193,179,0,78,135,2
193,179,0,78,152,1
193,179,0,78,9,2
193,179,0,78,33,2
193,179,0,78,48,2
193,179,0,78,57,2
193,179,0,78,64,2
193,179,0,78,80,2
193,179,0,78,81,2
193,179,0,78,93,2
193,179,0,78,117,2
193,179,0,78,120,2
193,179,0,78,131,2
193,179,0,78,191,1
193,179,0,78,229,1
193,179,0,78,234,1
253,245,0,22,307,3
253,245,0,22,93,2
253,245,0,22,131,2
253,245,0,22,132,2
253,245,0,22,173,1
253,245,0,22,192,1
253,245,0,22,139,2
98,253,0,8,286,1
98,253,0,8,131,2
98,253,0,8,169,1
98,253,0,8,223,1
98,253,0,8,33,2
98,253,0,8,193,1
98,253,0,8,101,2
98,253,0,8,194,1
98,253,0,8,220,1
98,253,0,8,20,2
98,253,0,8,23,2
98,253,0,8,27,2
98,253,0,8,62,2
98,253,0,8,70,2
98,253,0,8,134,2
98,253,0,8,140,2
98,253,0,8,192,1
98,253,0,8,196,1
98,253,0,8,219,1
76,75,0,89,286,4
76,75,0,89,27,5
76,75,0,89,30,5
76,75,0,89,140,5
76,75,0,89,192,4
76,75,0,89,196,4
76,75,0,89,220,4
76,75,0,89,1,5
76,75,0,89,29,5
76,75,0,89,32,5
76,75,0,89,35,5
76,75,0,89,85,5
76,75,0,89,92,5
76,75,0,89,122,5
76,75,0,89,137,5
76,75,0,89,212,4
15,14,0,20,263,4
15,14,0,20,93,5
15,14,0,20,139,5
15,14,0,20,192,4
144,147,0,89,312,4
144,147,0,89,96,5
144,147,0,89,192,1
144,147,0,89,93,5
144,147,0,89,94,5
144,147,0,89,139,5
144,147,0,89,184,1
144,147,0,89,220,1
191,178,0,18,269,1
191,178,0,18,54,2
191,178,0,18,206,1
191,178,0,18,209,1
181,167,0,23,277,1
181,167,0,23,148,1
241,73,0,95,287,0
241,73,0,95,171,0
241,73,0,95,93,0
241,73,0,95,131,0
241,73,0,95,173,0
241,73,0,95,192,0
241,73,0,95,46,0
241,73,0,95,140,0
241,73,0,95,185,0
139,142,0,28,257,4
139,142,0,28,88,5
139,142,0,28,100,5
139,142,0,28,101,5
139,142,0,28,196,4
139,142,0,28,20,5
139,142,0,28,52,5
139,142,0,28,59,5
139,142,0,28,70,5
139,142,0,28,157,4
139,142,0,28,159,4
139,142,0,28,201,4
139,142,0,28,203,4
139,142,0,28,208,4
139,142,0,28,220,4
139,142,0,28,225,4
14,270,0,10,277,1
14,270,0,10,187,1
249,39,0,32,256,0
249,39,0,32,22,0
249,39,0,32,131,0
249,39,0,32,171,0
279,281,0,10,263,3
279,281,0,10,60,2
279,281,0,10,95,2
279,281,0,10,96,2
279,281,0,10,109,2
279,281,0,10,140,2
279,281,0,10,204,1
50,273,0,10,269,1
50,273,0,10,215,1
50,273,0,10,186,1
50,273,0,10,70,2
50,273,0,10,79,2
50,273,0,10,195,1
50,273,0,10,117,2
50,273,0,10,134,2
50,273,0,10,152,1
50,273,0,10,234,1
51,275,0,10,263,1
51,275,0,10,140,1
51,275,0,10,162,1
34,31,0,12,286,4
34,31,0,12,131,5
34,31,0,12,140,5
34,31,0,12,196,4
34,31,0,12,219,4
34,31,0,12,220,4
110,278,0,10,286,1
110,278,0,10,131,2
110,278,0,10,192,1
110,278,0,10,68,2
110,278,0,10,74,2
110,278,0,10,169,1
110,278,0,10,173,1
110,278,0,10,211,1
110,278,0,10,223,1
123,126,0,11,263,4
123,126,0,11,171,4
123,126,0,11,192,4
123,126,0,11,53,5
123,126,0,11,58,5
123,126,0,11,93,5
123,126,0,11,109,5
123,126,0,11,120,5
123,126,0,11,129,5
123,126,0,11,131,5
123,126,0,11,139,5
123,126,0,11,164,4
165,151,0,22,312,1
165,151,0,22,109,2
165,151,0,22,94,2
165,151,0,22,229,1
165,151,0,22,6,2
165,151,0,22,99,2
165,151,0,22,134,2
165,151,0,22,33,2
165,151,0,22,93,2
165,151,0,22,131,2
165,151,0,22,163,1
242,229,0,44,251,1
242,229,0,44,145,2
242,229,0,44,132,2
86,90,0,95,264,4
86,90,0,95,53,5
86,90,0,95,74,5
86,90,0,95,229,4
240,192,0,86,266,1
240,192,0,86,51,2
240,192,0,86,1,2
240,192,0,86,6,2
240,192,0,86,68,2
240,192,0,86,69,2
240,192,0,86,101,2
240,192,0,86,110,2
240,192,0,86,120,2
240,192,0,86,127,2
240,192,0,86,130,2
240,192,0,86,131,2
240,192,0,86,145,2
240,192,0,86,206,1
240,192,0,86,229,1
52,274,0,10,269,1
52,274,0,10,186,1
52,274,0,10,215,1
52,274,0,10,115,2
52,274,0,10,241,1
8,8,0,41,252,4
8,8,0,41,85,5
8,8,0,41,140,5
8,8,0,41,145,5
8,8,0,41,199,4
8,8,0,41,241,4
35,32,0,84,322,4
35,32,0,84,47,5
35,32,0,84,49,5
35,32,0,84,6,5
35,32,0,84,52,5
35,32,0,84,109,5
35,32,0,84,147,5
35,32,0,84,155,4
35,32,0,84,171,4
239,228,0,17,246,1
239,228,0,17,53,2
239,228,0,17,54,2
239,228,0,17,131,2
239,228,0,17,184,1
239,228,0,17,198,1
239,228,0,17,206,1
239,228,0,17,220,1
239,228,0,17,93,2
239,228,0,17,140,2
239,228,0,17,196,1
231,359,0,66,365,3
231,306,0,66,330,3
231,306,0,66,343,3
231,355,0,66,365,3
231,354,0,66,365,3
231,332,0,66,330,3
231,332,0,66,357,3
231,368,0,66,330,3
231,368,0,66,339,3
231,286,0,66,384,3
231,303,0,66,330,3
231,348,0,66,330,3
231,337,0,66,383,3
231,337,0,66,365,3
231,338,0,66,336,3
231,336,0,66,330,3
231,326,0,66,330,3
231,295,0,66,330,3
231,295,0,66,377,3
231,308,0,66,345,3
231,308,0,66,365,3
231,296,0,66,331,3
231,296,0,66,334,3
231,335,0,66,365,3
234,365,0,66,372,3
234,287,0,66,384,3
234,366,0,66,373,3
232,324,0,66,334,3
232,328,0,66,334,3
235,301,0,66,368,3
235,301,0,66,382,3
235,360,0,66,368,3
235,360,0,66,382,3
233,330,0,66,340,3
233,329,0,66,340,3
233,374,0,66,380,3
233,374,0,66,338,3
233,351,0,66,340,3
233,302,0,66,338,3
233,302,0,66,343,3
235,381,0,66,326,3
235,316,0,66,350,3
235,369,0,66,326,3
235,353,0,66,301,3
235,289,0,66,250,1
235,289,0,66,299,3
235,343,0,66,298,3
235,343,0,66,321,3
235,346,0,66,362,3
235,291,0,66,328,3
235,291,0,66,363,3
235,294,0,66,328,3
235,320,0,66,356,3
235,320,0,66,328,3
235,297,0,66,349,3
235,297,0,66,328,3
235,347,0,66,362,3
235,377,0,66,323,3
235,292,0,66,328,3
235,292,0,66,363,3
235,283,0,66,328,3
235,283,0,66,363,3
235,371,0,66,379,3
235,334,0,66,298,3
235,334,0,66,381,3
235,339,0,66,370,3
235,290,0,66,328,3
235,380,0,66,386,3
235,288,0,66,328,3
235,288,0,66,341,3
235,370,0,66,366,3
235,370,0,66,364,3
235,310,0,66,328,3
235,310,0,66,363,3
235,352,0,66,381,3
235,352,0,66,360,3
235,364,0,66,387,3
235,350,0,66,328,3
235,350,0,66,363,3
235,378,0,66,328,3
235,378,0,66,363,3
235,378,0,66,385,3
235,373,0,66,378,3
235,300,0,66,335,3
235,313,0,66,348,3
235,313,0,66,360,3
235,321,0,66,328,3
235,321,0,66,363,3
235,362,0,66,369,3
235,362,0,66,362,3
235,323,0,66,359,3
235,363,0,66,369,3
235,363,0,66,361,3
235,309,0,66,329,3
235,309,0,66,376,3
235,375,0,66,381,3
235,333,0,66,358,3
235,333,0,66,337,3
235,361,0,66,328,3
235,361,0,66,363,3
235,340,0,66,375,3
235,318,0,66,352,3
235,349,0,66,363,3
235,307,0,66,344,3
235,307,0,66,367,3
235,376,0,66,381,3
235,376,0,66,360,3
235,314,0,66,348,3
235,314,0,66,328,3
235,372,0,66,379,3
235,367,0,66,374,3
235,325,0,66,327,3
235,311,0,66,347,3
235,284,0,66,363,3
235,284,0,66,328,3
235,299,0,66,327,3
235,285,0,66,371,3
235,379,0,66,354,3
235,379,0,66,355,3
235,315,0,66,348,3
235,315,0,66,360,3
235,344,0,66,361,3
235,298,0,66,333,3
235,327,0,66,332,3
235,345,0,66,362,3
235,312,0,66,348,3
235,312,0,66,328,3
235,322,0,66,360,3
235,322,0,66,381,3
235,331,0,66,346,3
235,358,0,66,328,3
235,358,0,66,363,3
235,341,0,66,360,3
235,341,0,66,381,3
235,357,0,66,328,3
235,357,0,66,363,3
37,304,0,66,340,3
37,293,0,66,328,3
37,356,0,66,365,3
37,317,0,66,351,3
37,319,0,66,353,3
37,305,0,66,342,3
37,305,0,66,327,3
37,342,0,66,360,3
